Bike Name,Total Duration,Avg Duration,Trips,Total Distance,Avg Distance
2619,12230.0,22.77467411545624,537,560.1683703015658,1.0431440787738655
2620,13064.0,21.070967741935483,620,695.1645945805534,1.1212332170654087
2621,12052.0,19.69281045751634,612,640.4889014614696,1.0465504925841007
2622,11261.0,23.858050847457626,472,487.1197032946452,1.032033269692045
2623,9153.0,25.076712328767123,365,394.5511315278014,1.0809620041857573
2624,11543.0,20.0051993067591,577,598.3001435544192,1.0369153267840887
2625,9690.0,18.044692737430168,537,548.7192793026735,1.0218236113643826
2626,10408.0,18.10086956521739,575,595.8352729003246,1.0362352572179558
2627,8390.0,18.358862144420133,457,499.6548187392805,1.0933365836745743
2629,10104.0,18.711111111111112,540,547.6201376940187,1.0141113661000347
2630,9686.0,16.116472545757073,601,595.6913127830489,0.991166909788767
2631,11666.0,21.969868173258003,531,563.7193167833559,1.0616182990270355
2632,10853.0,22.516597510373444,482,519.3370082339959,1.0774626726846388
2633,12814.0,19.444613050075873,659,709.6109706233298,1.0767996519322152
2634,12421.0,21.23247863247863,585,603.4100745509371,1.0314702129075848
2635,7643.0,20.32712765957447,376,380.0650970189797,1.0108114282419673
2637,10041.0,16.735,600,629.8680725732384,1.0497801209553972
2638,12922.0,24.33521657250471,531,553.5222615463452,1.042414805172025
2639,12676.0,20.95206611570248,605,636.5875114587202,1.0522107627416863
2640,6722.0,37.9774011299435,177,184.2088309977827,1.040727858744535
2641,10631.0,18.424610051993067,577,587.4776638244039,1.018158862780596
2642,11062.0,20.485185185185184,540,570.9980264581131,1.0574037527002096
2643,11279.0,20.695412844036696,545,547.2791707126123,1.0041819646102979
2644,10022.0,21.233050847457626,472,480.14517976311777,1.0172567367862664
2645,8765.0,18.728632478632477,468,492.7127114980019,1.0528049390982948
2646,10500.0,20.6286836935167,509,525.885970956801,1.0331747955929291
2647,12851.0,20.5616,625,641.1902238559298,1.0259043581694878
2648,11276.0,19.85211267605634,568,604.9607559031259,1.0650717533505738
2650,10138.0,18.91417910447761,536,588.5178043313131,1.0979809782300618
2651,8553.0,15.273214285714285,560,588.7987444642804,1.0514263294005006
2652,10575.0,18.951612903225808,558,565.7369394363883,1.0138654828609108
2653,7937.0,16.264344262295083,488,505.33495604626984,1.0355224509144874
2654,9938.0,19.148362235067438,519,557.3168600995627,1.0738282468199667
2655,8486.0,19.967058823529413,425,442.3840942875226,1.040903751264759
2656,8954.0,18.970338983050848,472,489.7511728629796,1.037608417082584
2657,10858.0,22.295687885010267,487,511.4918196357336,1.050291210750993
2659,13637.0,22.615257048092868,603,645.1471241909233,1.0698957283431563
2660,12674.0,18.832095096582467,673,695.1791774020636,1.0329556870758745
2662,13394.0,21.126182965299684,634,655.109898467364,1.0332963698223407
2663,9757.0,21.257080610021788,459,483.94162438745036,1.0543390509530508
2664,9814.0,18.1070110701107,542,618.0180316720867,1.1402546709817099
2665,9164.0,16.69216757741348,549,569.1921982723022,1.036779960423137
2666,7373.0,15.890086206896552,464,495.60341682552814,1.068110812123983
2667,8602.0,21.292079207920793,404,438.405047054663,1.085161007561047
2668,10260.0,17.937062937062937,572,573.1093189318442,1.0019393687619653
2669,2293.0,16.73722627737226,137,151.69516110010602,1.1072639496358103
2670,10120.0,19.09433962264151,530,530.8272097820922,1.0015607731737588
2671,12142.0,21.37676056338028,568,566.3403972889554,0.9970781642411186
2672,12359.0,20.394389438943893,606,649.1437762822533,1.071194350300748
2673,5057.0,18.125448028673834,279,294.83822215537685,1.0567678213454368
2674,10098.0,18.945590994371482,533,561.876106023947,1.054176559144366
2675,11132.0,20.846441947565545,534,552.3245996402724,1.0343157296634313
2676,13379.0,19.4745269286754,687,732.603979630888,1.0663813386184688
2677,9309.0,16.389084507042252,568,607.7880508729093,1.070049385339629
2678,12707.0,21.10797342192691,602,628.9253688583066,1.044726526342702
2679,15970.0,19.451887941534714,821,837.979969713643,1.0206820581164957
2680,11056.0,20.704119850187265,534,544.2991418054401,1.0192867824071912
2681,10766.0,19.054867256637166,565,624.0751125895764,1.1045577213974804
2682,10598.0,20.90335305719921,507,503.8157231388784,0.9937193750273736
2683,10247.0,18.168439716312058,564,569.8225858510206,1.0103237337784052
2684,9700.0,15.445859872611464,628,652.1889384867134,1.0385174179724734
2685,10107.0,19.81764705882353,510,518.0911229780854,1.0158649470158538
2686,10877.0,20.998069498069498,518,525.9804782618818,1.0154063286908914
2687,7784.0,15.661971830985916,497,509.592867387765,1.0253377613435917
2688,12642.0,19.94006309148265,634,649.0262045187433,1.0237006380421818
2689,10444.0,16.87237479806139,619,691.1097528994151,1.1164939465257109
2690,12712.0,21.25752508361204,598,598.1990656254576,1.0003328856613003
2691,10366.0,19.375700934579438,535,585.2990127027039,1.0940168461732782
2692,9566.0,19.68312757201646,486,489.46224666747275,1.0071239643363636
2693,11864.0,23.262745098039215,510,521.3287099029172,1.0222131566723867
2694,10923.0,18.60817717206133,587,615.8497019191232,1.0491477034397327
2696,8551.0,21.593434343434343,396,387.5887096410084,0.9787593677803242
2697,8598.0,19.106666666666666,450,480.816121906198,1.0684802709026622
2698,7608.0,17.409610983981693,437,444.62888028345037,1.0174573919529757
2699,8658.0,18.5793991416309,466,472.3694335167162,1.0136683122676313
2700,5695.0,16.13314447592068,353,374.69768221039624,1.0614665218424824
2701,10713.0,18.860915492957748,568,593.084182427408,1.044162293006
2702,12378.0,21.677758318739055,571,596.2704935825587,1.0442565561866177
2703,11374.0,19.57659208261618,581,611.3454040722859,1.0522296111399068
2704,9466.0,17.464944649446494,542,572.1788233749368,1.0556804859316176
2705,13179.0,18.854077253218883,699,700.2154210283194,1.0017387997543912
2706,19442.0,25.28218465539662,769,792.4812706504604,1.0305348122892852
2707,9938.0,16.563333333333333,600,637.0332771372077,1.0617221285620129
2708,10565.0,19.420955882352942,544,580.5379645181299,1.0671653759524447
2709,12676.0,20.18471337579618,628,642.1542944558287,1.0225386854392176
2710,9416.0,19.82315789473684,475,505.72304505524613,1.0646800948531498
2712,10396.0,17.924137931034483,580,613.8439207540897,1.0583515875070513
2713,11050.0,20.3125,544,568.660942423904,1.0453326147498234
2714,13082.0,24.315985130111525,538,568.2364338256644,1.0562015498618298
2715,5628.0,19.077966101694916,295,287.48167716249674,0.9745141598728703
2716,10597.0,18.270689655172415,580,627.3194745331144,1.0815853009191627
2717,5240.0,23.926940639269407,219,233.2637006996631,1.065131053423119
2718,13295.0,24.529520295202953,542,514.5880505508949,0.9494244475108762
2720,9495.0,18.15487571701721,523,536.707939119712,1.0262102086418967
2721,1765.0,16.34259259259259,108,114.97821872323144,1.064613136326217
2722,7993.0,17.115631691648822,467,488.1590510164876,1.0453084604207443
2723,9777.0,19.43737574552684,503,576.0677725307507,1.145263961293739
2724,14343.0,25.52135231316726,562,600.1802207003254,1.0679363357657037
2725,7939.0,16.13617886178862,492,532.0234766553049,1.081348529787205
2726,10953.0,19.351590106007066,566,618.3980962114341,1.0925761417163147
2727,11321.0,22.111328125,512,518.4233781358068,1.0125456604214977
2728,11287.0,20.01241134751773,564,598.069968660077,1.0604077458512005
2729,8339.0,19.126146788990827,436,455.5738707842011,1.0448941990463327
2730,14285.0,24.21186440677966,590,660.8379029508482,1.1200642422895732
2935,6777.0,15.797202797202797,429,458.03404037020164,1.0676784157813557
3272,9893.0,20.915433403805498,473,505.84433703169907,1.0694383446758966
3273,14663.0,23.959150326797385,612,656.5396068741215,1.0727771354152313
3274,15334.0,27.18794326241135,564,606.5170602253337,1.075384858555556
3275,11873.0,19.788333333333334,600,636.1571823910805,1.0602619706518008
3276,13686.0,22.696517412935325,603,647.7205680457243,1.0741634627623953
3277,9140.0,21.761904761904763,420,438.41009278522745,1.0438335542505415
3278,10936.0,18.105960264900663,604,642.5241905314604,1.06378177240308
3279,11762.0,19.377265238879737,607,638.0584522521259,1.05116713715342
3280,12178.0,21.630550621669627,563,583.9944444564463,1.037290309869354
3282,10423.0,19.054844606946983,547,574.6135757322309,1.050481856914499
3283,10091.0,19.90335305719921,507,537.6071859806357,1.0603692031176246
3284,12173.0,20.02138157894737,608,655.7278240320155,1.0784997105789729
3285,14171.0,21.056463595839524,673,677.0396711431067,1.0060024831249728
3286,12487.0,23.875717017208412,523,544.3514972505385,1.0408250425440506
3287,9727.0,18.634099616858236,522,523.4817513988597,1.002838604212375
3288,11164.0,19.018739352640544,587,610.0322309304871,1.0392371906822608
3289,6393.0,18.318051575931232,349,378.4547256886769,1.0843974948099624
3290,10443.0,17.61045531197302,593,598.9214386424113,1.0099855626347578
3293,12884.0,19.491679273827533,661,699.9309194070988,1.0588970036416019
3294,8504.0,20.590799031476998,413,409.8331515828062,0.9923320861569157
3295,5808.0,23.706122448979592,245,271.4455857419174,1.1079411662935403
3296,14445.0,23.876033057851238,605,638.7720247414065,1.0558215284981927
3297,7732.0,15.683569979716024,493,520.6907347992435,1.0561678190654027
3298,12695.0,18.751846381093056,677,742.6204744535771,1.0969283226788435
3299,11264.0,21.333333333333332,528,559.5420133834501,1.0597386617110798
3300,10319.0,19.323970037453183,534,533.3541319355851,0.9987905092426687
3301,7872.0,17.85034013605442,441,470.41542077044835,1.0667016344001097
3302,8892.0,16.558659217877096,537,539.973174507183,1.0055366378159831
3303,10981.0,18.77094017094017,585,599.3639776930803,1.0245538080223595
3304,11586.0,19.37458193979933,598,628.666868084212,1.051282388100689
3305,11646.0,19.606060606060606,594,626.2212376362186,1.0542445078050817
3306,9166.0,20.056892778993436,457,509.23318297699836,1.1142958052013094
3307,12757.0,18.73274596182085,681,714.1079680387838,1.048616693155336
3308,7194.0,15.741794310722101,457,479.4112625854767,1.0490399618938222
3309,11704.0,18.60731319554849,629,633.0440031500492,1.0064292577902214
3310,13161.0,21.64638157894737,608,668.6721416342624,1.0997897066353
3311,9343.0,20.80846325167038,449,457.22237378327895,1.018312636488372
3312,8450.0,19.11764705882353,442,455.55040604842725,1.030657027258885
3313,12978.0,22.728546409807354,571,600.3406240473993,1.0513846305558656
3314,11370.0,20.7103825136612,549,547.7901768912876,0.9977963149203781
3315,9192.0,18.058939096267192,509,535.1257386178971,1.0513275807817233
3316,11862.0,22.85549132947977,519,513.0873444308504,0.988607600059442
3318,10803.0,21.265748031496063,508,568.6596737386574,1.1194088065721601
3319,10915.0,20.250463821892392,539,576.3224412171304,1.0692438612562716
3320,8289.0,16.22113502935421,511,553.5540158407752,1.0832759605494622
3321,9619.0,16.613126079447323,579,584.5561328723707,1.0095960844082394
3322,7216.0,17.263157894736842,418,451.9553567258099,1.0812329108272964
3323,9680.0,19.017681728880156,509,552.7167250520981,1.085887475544397
3324,11983.0,22.824761904761903,525,524.8414210967593,0.9996979449462082
3325,7481.0,19.431168831168833,385,408.4468847729738,1.0609009994103216
3326,10070.0,21.517094017094017,468,456.56686553246993,0.9755702254967307
3327,9351.0,17.948176583493282,521,533.3611472680334,1.0237258104952656
3328,10220.0,17.35144312393888,589,636.988870079103,1.081475161424623
3329,12198.0,19.270142180094787,633,622.2405775946568,0.9830024922506426
3330,8789.0,17.199608610567516,511,539.2880965732829,1.055358310319536
3331,14524.0,28.703557312252965,506,555.7496363518225,1.0983194394304792
3332,10809.0,20.12849162011173,537,568.9736273571149,1.0595412055067317
3333,13697.0,20.473841554559044,669,701.6240006091149,1.0487653222856725
3334,7984.0,17.28138528138528,462,498.9916678548771,1.0800685451404266
3335,10917.0,19.28798586572438,566,599.6377223065035,1.0594306047818083
3336,15481.0,20.316272965879264,762,794.0001592375086,1.0419949596292764
3337,12725.0,20.425361155698234,623,647.0298229729268,1.038571144418823
3338,10563.0,25.21002386634845,419,423.7729228902833,1.0113912240818217
3339,9755.0,18.336466165413533,532,532.407867225417,1.0007666677169493
3340,11383.0,20.29055258467023,561,582.6609561018037,1.0386113299497393
3341,13258.0,20.523219814241486,646,670.8495015278127,1.038466720631289
3342,12639.0,19.266768292682926,656,691.9694748381381,1.054831516521552
3343,7440.0,16.570155902004455,449,473.654956466695,1.054910816184176
3344,6676.0,21.81699346405229,306,303.90229784279546,0.993144764192142
3345,11568.0,17.42168674698795,664,719.087341807533,1.0829628641679714
3346,15718.0,25.89456342668863,607,601.3659886544497,0.990718267964497
3347,8136.0,19.652173913043477,414,419.4517845791817,1.013168561785463
3348,9856.0,17.985401459854014,548,551.9568359126489,1.0072205034902353
3349,10855.0,21.71,500,501.077975675472,1.002155951350944
3350,12053.0,22.36178107606679,539,594.3906913574082,1.1027656611454697
3352,10046.0,21.744588744588743,462,460.46265235041403,0.9966724076848789
3353,10798.0,17.701639344262293,610,633.8248839405214,1.03905718678774
3354,7667.0,19.558673469387756,392,398.11104127647934,1.0155893910114269
3355,11653.0,24.176348547717843,482,488.40301285267134,1.0132842590304385
3356,10481.0,19.59065420560748,535,551.271533614259,1.0304140815219796
3357,8920.0,19.778270509977826,451,451.54969706614474,1.0012188405014295
3359,9183.0,17.293785310734464,531,524.5715164391357,0.9878936279456417
3360,11410.0,21.327102803738317,535,525.8761621718608,0.9829460975174967
3361,8519.0,18.519565217391303,460,461.09947264436477,1.002390157922532
3362,11289.0,19.91005291005291,567,611.6406895416528,1.0787313748530032
3363,12557.0,20.123397435897434,624,633.798214194937,1.0157022663380402
3364,10671.0,21.47082494969819,497,532.8670859834548,1.0721671750170116
3365,12660.0,21.604095563139932,586,589.5043926778206,1.0059801922829703
3367,14596.0,20.385474860335197,716,693.2120339648225,0.9681732317944448
3368,9325.0,18.001930501930502,518,541.4190302725802,1.0452104831516993
3369,11129.0,19.121993127147768,582,601.1980879059031,1.0329864053366034
3370,9859.0,18.32527881040892,538,579.9718717106822,1.0780146314324948
3371,11157.0,21.83365949119374,511,542.664361719935,1.0619654828178766
3372,12148.0,18.892690513219286,643,671.7670352971213,1.0447387796222727
3374,9659.0,20.952277657266812,461,498.35355017666393,1.0810272238105507
3375,12249.0,20.58655462184874,595,611.1710671129367,1.027178264055356
3376,10837.0,22.483402489626556,482,508.9018540167372,1.055812975138459
3377,10737.0,17.835548172757473,602,618.7785125608249,1.0278712833236294
3378,11013.0,23.73491379310345,464,478.69448498858947,1.0316691486823049
3379,14015.0,23.280730897009967,602,614.1127107148534,1.020120781918361
3380,12260.0,21.24783362218371,577,624.1530485348662,1.0817210546531477
3381,10990.0,19.179755671902267,573,620.0442212536656,1.0821016077725403
3382,16832.0,27.638752052545158,609,652.1978148322222,1.070932372466703
3383,13336.0,21.13470681458003,631,667.9386724517841,1.0585398929505294
3384,9967.0,20.176113360323885,494,516.9928302217088,1.046544190732204
3385,10339.0,17.464527027027028,592,626.6206867560992,1.058480889790708
3386,10764.0,17.559543230016313,613,649.7335413417189,1.0599242109979101
3387,8344.0,17.383333333333333,480,527.9634620380463,1.0999238792459296
3388,12420.0,18.5096870342772,671,701.243023124001,1.045071569484353
3389,11858.0,20.87676056338028,568,609.8511324624666,1.073681571236737
3390,9067.0,18.85031185031185,481,515.5870618846261,1.0719065735647113
3391,9665.0,22.372685185185187,432,424.7861158043356,0.9833011939915176
3392,11649.0,23.87090163934426,488,497.0171929651259,1.0184778544367334
3393,8566.0,17.80873180873181,481,506.8320455372295,1.0537048763767765
3394,9704.0,16.818024263431543,577,603.543786704069,1.0460030965408476
3395,10511.0,20.609803921568627,510,547.6292266862032,1.0737827974239278
3396,8855.0,16.21794871794872,546,543.5076942515191,0.9954353374569946
3397,6968.0,15.872437357630979,439,441.601848986588,1.0059267630673987
3398,10704.0,20.427480916030536,524,545.5840034938294,1.0411908463622699
3399,7497.0,14.78698224852071,507,521.0523809717143,1.0277167277548607
3401,13069.0,22.928070175438595,570,622.4517328612709,1.092020583967142
3402,9359.0,19.997863247863247,468,505.4134576211407,1.079943285515258
3403,9480.0,17.58812615955473,539,530.9769622890597,0.9851149578646747
3404,14764.0,21.872592592592593,675,719.8391999735269,1.066428444405225
3405,13922.0,23.087893864013267,603,651.1367928088067,1.0798288437956993
3406,11276.0,18.51559934318555,609,618.8129599358509,1.0161132347058308
3407,8247.0,17.621794871794872,468,483.7974982036494,1.033755338041986
3408,9664.0,19.722448979591835,490,504.04155920387166,1.0286562432732074
3409,11614.0,19.486577181208055,596,595.7671304769239,0.9996092793236977
3410,9963.0,18.314338235294116,544,565.8643658712625,1.0401918490280562
3411,9382.0,18.21747572815534,515,544.1556549711885,1.0566129222741525
3412,11200.0,17.77777777777778,630,642.3138228146462,1.0195457504994383
3413,8597.0,20.517899761336515,419,426.26875775958615,1.0173478705479384
3414,13104.0,22.789565217391303,575,605.6501359498005,1.0533045842605226
3415,10643.0,18.63922942206655,571,571.311362479344,1.0005452933088337
3416,11349.0,20.672131147540984,549,541.2405409251373,0.9858661947634559
3417,8628.0,16.56046065259117,521,520.1863200559008,0.9984382342723623
3418,11135.0,21.169201520912548,526,532.6572919117829,1.0126564485014884
3419,8072.0,15.796477495107633,511,526.7623576507518,1.0308461010777923
3420,10728.0,17.192307692307693,624,674.0090841446703,1.0801427630523561
3421,10655.0,22.060041407867494,483,511.2312513862609,1.058449795830768
3422,8222.0,20.555,400,410.2508201564214,1.0256270503910536
3423,9364.0,20.18103448275862,464,476.4536770483899,1.0268398212249783
3424,8697.0,17.019569471624266,511,532.1504214993952,1.0413902573373683
3425,8948.0,17.14176245210728,522,556.2636911245368,1.0656392550278482
3426,10718.0,18.166101694915255,590,615.5810114832441,1.0433576465817695
3427,9533.0,22.016166281755197,433,431.36470121148767,0.9962233284329969
3428,7769.0,17.380313199105146,447,467.2138215556235,1.0452210773056454
3429,10724.0,17.494290375203914,613,673.0144249851435,1.0979028140051281
3430,8529.0,18.827814569536425,453,481.6427778718791,1.0632290902248986
3431,11085.0,17.99512987012987,616,635.0107820574168,1.0308616591841182
3432,9371.0,18.302734375,512,533.4163799996163,1.0418288671867506
3433,11018.0,18.642978003384094,591,625.24230971977,1.0579396103549408
3434,10605.0,16.940894568690094,626,641.9408496437004,1.0254646160442498
3435,11933.0,21.23309608540925,562,561.9755114781381,0.9999564261176834
3436,10167.0,17.529310344827586,580,597.2934777370142,1.0298163409258865
3437,8045.0,27.179054054054053,296,317.18392703771656,1.0715673210733667
3438,10258.0,22.25162689804772,461,489.97226661812664,1.062846565332162
3439,11862.0,22.296992481203006,532,569.0760287416347,1.0696917833489374
3440,11206.0,16.85112781954887,665,670.0353411954729,1.0075719416473277
3441,12731.0,23.06340579710145,552,604.7380353320938,1.09553991907988
3442,11208.0,20.26763110307414,553,560.2747475936148,1.013155058939629
3443,2763.0,18.543624161073826,149,162.85461424374242,1.0929839882130363
3444,12186.0,21.267015706806284,573,597.8658306114427,1.0433958649414357
