Start Date,Total Duration,Trips,Total Distance,Avg Duration,Avg Distance,events,hum_avg,prec,temp_avg,wind_avg,Daylight,Date,Day,DayOfYear,Week,Month,Year
2017-10-27,73208.31666666661,5287,6261.71282820227,13.84685391841623,1.1843602852661756,None,58,0.0,55,11,632.8166666666667,1509062400000000000,5,300,43,10,2017
2017-10-28,97543.36666666657,4477,5238.760464581336,21.78766286948103,1.170149757556698,None,73,0.0,57,9,630.2166666666667,1509148800000000000,6,301,43,10,2017
2017-10-29,36677.38333333328,2287,2459.9650614565794,16.0373342078414,1.075629672696362,Rain,92,1.0,59,17,627.6333333333333,1509235200000000000,0,302,43,10,2017
2017-10-30,59100.249999999854,4362,5143.55039998018,13.5488881247134,1.1791724896790876,Rain,74,0.94,58,23,625.0666666666667,1509321600000000000,1,303,44,10,2017
2017-10-31,68658.10000000011,5199,6245.939004258486,13.206020388536277,1.201373149501536,None,46,0.0,52,13,622.5166666666667,1509408000000000000,2,304,44,10,2017
2017-11-01,66981.66666666672,5196,6231.8420821266845,12.891005901975888,1.199353749447014,None,69,0.0,47,7,619.9833333333333,1509494400000000000,3,305,44,11,2017
2017-11-02,78545.58333333349,5742,6836.839761367013,13.679133286891934,1.1906721980785464,None,82,0.0,62,9,617.4666666666667,1509580800000000000,4,306,44,11,2017
2017-11-03,79858.74999999996,5648,6744.305118024645,14.139297096317273,1.1941050138145617,None,73,0.01,63,15,614.9833333333333,1509667200000000000,5,307,44,11,2017
2017-11-04,84159.41666666669,4482,5122.750339313122,18.777201398185337,1.1429608075218924,None,55,0.0,48,11,612.5166666666667,1509753600000000000,6,308,44,11,2017
2017-11-05,66089.34999999986,3613,4038.4861218929673,18.292097979518367,1.1177653257384355,Rain,76,0.0,54,13,610.0666666666667,1509840000000000000,0,309,44,11,2017
2017-11-06,52652.01666666672,4266,5055.550135678489,12.342244882012828,1.185079731757733,Rain,86,0.08,57,13,607.65,1509926400000000000,1,310,45,11,2017
2017-11-07,54810.500000000146,4396,5233.2872967436215,12.468266606005493,1.1904657180945455,Rain,75,0.13,44,10,605.2666666666667,1510012800000000000,2,311,45,11,2017
2017-11-08,53003.44999999998,4404,5172.47427762197,12.035297456857398,1.1744946134473138,Rain,73,0.03,41,12,602.9,1510099200000000000,3,312,45,11,2017
2017-11-09,56934.249999999956,4612,5415.001684442869,12.344807025151768,1.174111379974603,None,71,0.0,41,7,600.5666666666667,1510185600000000000,4,313,45,11,2017
2017-11-10,32374.34999999997,2827,3132.421449444155,11.451839405730446,1.1080373008292024,Rain,58,0.02,37,18,598.2666666666667,1510272000000000000,5,314,45,11,2017
2017-11-11,27658.550000000003,1891,2009.8025211739746,14.626414595452143,1.0628252359460468,None,41,0.0,30,10,595.9833333333333,1510358400000000000,6,315,45,11,2017
2017-11-12,31199.633333333335,2183,2292.3702494773643,14.292090395480226,1.0501008930267357,None,65,0.0,37,4,593.7333333333333,1510444800000000000,0,316,45,11,2017
2017-11-13,30538.95000000004,2742,3130.547290645937,11.137472647702422,1.141702148302676,Rain,90,0.13,40,9,591.5333333333333,1510531200000000000,1,317,46,11,2017
2017-11-14,44309.51666666671,3951,4593.854656153282,11.214759976377298,1.1627068226153587,None,74,0.01,41,10,589.35,1510617600000000000,2,318,46,11,2017
2017-11-15,52515.61666666669,4227,5060.310506651934,12.4238506426938,1.1971399353328445,None,70,0.0,39,8,587.2166666666667,1510704000000000000,3,319,46,11,2017
2017-11-16,39966.8,3103,3635.12021397215,12.880051563003546,1.171485727996181,Rain,88,0.19,44,10,585.1166666666667,1510790400000000000,4,320,46,11,2017
2017-11-17,45669.050000000054,3733,4358.489990281285,12.233873560139312,1.1675569221219622,None,57,0.0,39,16,583.05,1510876800000000000,5,321,46,11,2017
2017-11-18,30193.48333333332,2098,2339.3105530210246,14.391555449634566,1.1150193293713178,Rain,63,0.09,41,7,581.0166666666667,1510963200000000000,6,322,46,11,2017
2017-11-19,22790.083333333314,1686,1742.3310345770656,13.517249901146688,1.0334110525368123,Rain,75,0.23,49,18,579.0333333333333,1511049600000000000,0,323,46,11,2017
2017-11-20,40522.56666666672,3475,4014.0175304377412,11.661170263788984,1.15511295839935,None,47,0.01,39,16,577.1,1511136000000000000,1,324,47,11,2017
2017-11-21,54586.283333333056,4290,5004.744499134638,12.724075369075305,1.1666071093553936,None,55,0.0,47,14,575.2,1511222400000000000,2,325,47,11,2017
2017-11-22,13316.500000000013,1169,1218.28895780626,11.39136013686913,1.0421633514168178,"Fog,Rain",80,0.89,45,11,573.35,1511308800000000000,3,326,47,11,2017
2017-11-23,18419.28333333332,1004,1050.3914467101645,18.345899734395736,1.0462066202292475,None,49,0.0,38,9,571.5333333333333,1511395200000000000,4,327,47,11,2017
2017-11-24,28767.300000000047,1748,1949.1176640115016,16.457265446224284,1.1150558718601267,None,59,0.0,41,9,569.7833333333333,1511481600000000000,5,328,47,11,2017
2017-11-25,51576.63333333331,2394,2689.1028699505505,21.544124199387348,1.1232676983920429,None,68,0.0,48,11,568.0666666666667,1511568000000000000,6,329,47,11,2017
2017-11-26,23160.083333333365,1653,1753.6950190036719,14.010939705585823,1.0609165269229714,None,49,0.0,44,16,566.4,1511654400000000000,0,330,47,11,2017
2017-11-27,41348.41666666673,3404,3961.4226045335195,12.147008421464962,1.1637551717196004,None,52,0.0,37,13,564.8,1511740800000000000,1,331,48,11,2017
2017-11-28,40084.33333333335,3392,3889.80016758141,11.817315251572332,1.1467571248765949,None,61,0.0,35,9,563.2333333333333,1511827200000000000,2,332,48,11,2017
2017-11-29,52147.25000000017,3942,4800.739400398863,13.228627600202985,1.2178435820392854,None,60,0.0,50,17,561.7333333333333,1511913600000000000,3,333,48,11,2017
2017-11-30,42415.48333333336,3518,4209.406488817208,12.056703619480773,1.1965339649849938,None,62,0.0,38,8,560.2833333333333,1512000000000000000,4,334,48,11,2017
2017-12-01,46234.400000000074,3588,4292.340164508337,12.885841694537367,1.1963043936756792,Rain,73,0.09,45,10,558.9,1512086400000000000,5,335,48,12,2017
2017-12-02,33327.3,2082,2366.1423740571827,16.00734870317003,1.1364756839851982,None,69,0.0,39,5,557.5666666666667,1512172800000000000,6,336,48,12,2017
2017-12-03,28651.96666666671,1918,2123.0689961662347,14.938460201598911,1.1069181419010607,None,68,0.0,39,5,556.2833333333333,1512259200000000000,0,337,48,12,2017
2017-12-04,41181.216666666696,3474,4195.115708942203,11.854121090001927,1.2075750457519294,None,77,0.0,38,7,555.0833333333334,1512345600000000000,1,338,49,12,2017
2017-12-05,38407.583333333336,3142,3789.7078303327726,12.22392849565033,1.2061450764903796,Rain,88,0.08,49,14,553.9166666666666,1512432000000000000,2,339,49,12,2017
